# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.5159252981229585,5.198649876085788,4.789234676598567,0.6933213605710211,2.7018494217140145,-3.0,-0.004215097182450238,0.0,-0.6511079887040299,0.0
 1.5249790912503336,5.222987153294138,4.789526685694438,0.6874263635377136,2.6746880423318897,-2.999999999999951,-0.004380243215871999,0.0,-0.6698261837333893,0.0
 1.5340714694814002,5.247180710916435,4.789814398335333,0.6813360505261377,2.6474109076386902,-2.9999999999999756,-0.004552408131233694,0.0,-0.6890642367508162,0.0
 1.5432023248061084,5.271227109089526,4.790097719993301,0.6750443046709355,2.6200183416645655,-3.0,-0.004732029625796658,0.0,-0.7088514556041655,0.0
 1.5523715498075488,5.295122907950262,4.790376556140389,0.6685446861819024,2.5925106666602447,-2.9999999999999756,-0.004919575323149594,0.0,-0.7292187965033503,0.0
 1.5615790376458172,5.318864667635486,4.790650812248646,0.661830412981661,2.5648882031454394,-3.0,-0.0051155480749808194,0.0,-0.7501989907043835,0.0
 1.5708246820413987,5.342448948282051,4.790920393790119,0.6548943398876842,2.5371512699586947,-3.000000000000024,-0.005320488143205293,0.0,-0.7718266831460445,0.0
 1.5801083772579982,5.365872310026803,4.791185206236856,0.6477289362013173,2.5093001843088962,-2.999999999999976,-0.005534975853607797,0.0,-0.7941385914804762,0.0
 1.5894300180847765,5.389131313006589,4.791445155060906,0.6403262614848528,2.4813352618285616,-3.0,-0.005759636247103443,0.0,-0.8171736675626784,0.0
 1.5987894998179153,5.412222517358259,4.791700145734316,0.6326779394704979,2.4532568166291453,-2.9999999999999765,-0.005995141718870453,0.0,-0.8409732796980133,0.0
 1.6081867182414449,5.435142483218661,4.791950083729135,0.6247751298728236,2.4250651613585563,-3.0000000000000235,-0.006242218915149863,0.0,-0.8655814147108246,0.0
 1.6176215696072551,5.457887770724641,4.79219487451741,0.6166084978800191,2.3967606072611254,-3.0000000000000235,-0.006501651350370119,0.0,-0.8910448907895324,0.0
 1.627093950614204,5.480454940013049,4.79243442357119,0.6081681811801657,2.368343464240279,-3.0,-0.006774286970909237,0.0,-0.9174135979546109,0.0
 1.6366037583862267,5.502840551220732,4.792668636362523,0.5994437542161775,2.3398140409242103,-3.0000000000000235,-0.0070610423479252424,0.0,-0.9447407577403111,0.0
 1.6461508904493436,5.52504116448454,4.792897418363456,0.5904241894366217,2.3111726447348597,-3.0,-0.00736291163727824,0.0,-0.9730832085454492,0.0
 1.655735244707443,5.547053339941317,4.793120675046038,0.581097815243314,2.282419581960562,-2.999999999999977,-0.007680972298050237,0.0,-1.002501721621053,0.0
 1.6653567194167216,5.568873637727915,4.793338311882317,0.5714522702827288,2.253555157832726,-3.0,-0.008016394105534773,0.0,-1.0330613466085279,0.0
 1.6750152131586222,5.590498617981181,4.79355023434434,0.561474453731511,2.224579676607024,-3.0,-0.008370450870606398,0.0,-1.0648317924220758,0.0
 1.684710624811123,5.611924840837963,4.793756347904157,0.5511504711633086,2.1954934416495218,-3.0,-0.008744527820344234,0.0,-1.0978878517161352,0.0
 1.694442853518192,5.633148866435109,4.793956558033814,0.5404655754956946,2.1662967555283155,-2.9999999999999543,-0.009140136198637005,0.0,-1.132309862711084,0.0
 1.7042117986572072,5.654167254909466,4.79415077020536,0.5294041025665042,2.1369899201112696,-3.0,-0.009558924326616425,0.0,-1.1681842292042999,0.0
 1.714017359804124,5.674976566397883,4.794338889890844,0.5179494006761776,2.107573236670519,-3.0000000000000226,-0.010002695676321886,0.0,-1.2056039941440027,0.0
 1.7238594366961322,5.695573361037209,4.794520822562312,0.5060837534645001,2.078047005994495,-2.9999999999999547,-0.010473423277858171,0.0,-1.2446694690702464,0.0
